matrix,N,nnz,B,rho,seed,motion,lane_order,steps,dirty_cols,slice_nnz_mean,slice_nnz_first,slice_nnz_last,rows_per_block,rows_merged,merge_ratio,maxrelerr,delta_baseline_rebuilds,block_open_prepares,block_open_compiles,block_open_merged_prepares,delta_baseline_ms,delta_baseline_exec_ms,block_open_ms,block_open_exec_ms,block_open_merged_ms,block_open_merged_exec_ms,block_open_vs_delta_baseline,block_open_merged_vs_delta_baseline,hst_vs_delta_baseline,hst_vs_block_open,block_open_merged_vs_block_open
scircuit,170998,958936,8,0.0,18,jump,rotate,400,256,1478,1478,1478,1869,774,2.4147,2.5198463996224793e-16,1,1,0,1,0.014932,0.00612,0.051652,0.031404,0.035988,0.017979,0.2891,0.4149,0.3181,1.1005,1.4353
scircuit,170998,958936,8,0.0,19,jump,rotate,400,256,3140,3140,3140,6769,3169,2.136,1.577216667406184e-16,1,1,0,1,0.024951,0.014782,0.115451,0.092606,0.079798,0.059915,0.2161,0.3127,0.2369,1.0963,1.4468
scircuit,170998,958936,8,0.0,20,jump,rotate,400,256,1401,1401,1401,1820,772,2.3575,2.5536077656556096e-16,1,1,0,1,0.015044,0.006266,0.051502,0.031193,0.03593,0.018022,0.2921,0.4187,0.3298,1.1292,1.4334
scircuit,170998,958936,8,0.0,21,jump,rotate,400,256,3278,3278,3278,5460,3198,1.7073,6.01427435628582e-16,1,1,0,1,0.023511,0.014311,0.087439,0.066137,0.064778,0.046117,0.2689,0.3629,0.3094,1.1508,1.3498
scircuit,170998,958936,8,0.002,17,jump,rotate,400,256,1925.7,2342,1613,3376,1855,1.8199,5.168433400062601e-16,403,402,238,402,0.205143,0.016701,0.187059,0.126716,1.080077,0.07966,1.0967,0.1899,0.7004,0.6387,0.1732
scircuit,170998,958936,8,0.002,18,jump,rotate,400,256,1489.6,1478,1480,1869,774,2.4147,2.4997349521231137e-16,403,401,239,401,0.171598,0.014483,0.17107,0.111931,0.941599,0.071116,1.0031,0.1822,0.6166,0.6147,0.1817
scircuit,170998,958936,8,0.002,19,jump,rotate,400,256,2306.4,3140,1737,6769,3169,2.136,1.842127261785626e-16,403,402,246,402,0.230391,0.019057,0.2055,0.143495,1.366719,0.091434,1.1211,0.1686,0.717,0.6395,0.1504
scircuit,170998,958936,8,0.002,20,jump,rotate,400,256,1415.6,1401,1381,1820,772,2.3575,2.0309036064898926e-16,403,401,222,401,0.167659,0.013951,0.16854,0.109907,0.946626,0.069944,0.9948,0.1771,0.6029,0.6061,0.178
scircuit,170998,958936,8,0.002,21,jump,rotate,400,256,2480.0,3278,1812,5460,3198,1.7073,3.648268111842335e-16,403,403,220,403,0.24144,0.020641,0.193009,0.132368,1.168802,0.085113,1.2509,0.2066,0.7787,0.6225,0.1651
scircuit,170998,958936,8,0.01,17,jump,rotate,400,256,1648.4,2342,1376,3376,1855,1.8199,4.2843442093031307e-16,403,403,681,403,0.188717,0.016991,0.213708,0.148548,1.320853,0.093262,0.8831,0.1429,0.529,0.5991,0.1618
scircuit,170998,958936,8,0.01,18,jump,rotate,400,256,1484.9,1478,1486,1869,774,2.4147,2.4997349521231137e-16,403,403,621,403,0.174818,0.015967,0.212742,0.148257,1.321275,0.094258,0.8217,0.1323,0.4814,0.5858,0.161
scircuit,170998,958936,8,0.01,19,jump,rotate,400,256,1803.6,3140,1536,6769,3169,2.136,1.3134094301781195e-16,403,403,580,403,0.198583,0.01768,0.224792,0.159562,1.456067,0.100328,0.8834,0.1364,0.5265,0.596,0.1544
scircuit,170998,958936,8,0.01,20,jump,rotate,400,256,1439.5,1401,1389,1820,772,2.3575,2.0309036064898926e-16,403,403,569,403,0.220594,0.020008,0.259034,0.171701,1.556724,0.110679,0.8516,0.1417,0.4935,0.5795,0.1664
scircuit,170998,958936,8,0.01,21,jump,rotate,400,256,1855.4,3278,1476,5460,3198,1.7073,3.648268111842335e-16,403,403,540,403,0.222096,0.019859,0.239126,0.167207,1.507842,0.107264,0.9288,0.1473,0.5445,0.5862,0.1586
scircuit,170998,958936,8,0.05,17,jump,rotate,400,256,1472.3,2342,1460,3376,1855,1.8199,4.2843442093031307e-16,403,403,1979,403,0.180099,0.016437,0.235787,0.161035,1.429626,0.101047,0.7638,0.126,0.424,0.5552,0.1649
scircuit,170998,958936,8,0.05,18,jump,rotate,400,256,1441.3,1478,1448,1869,774,2.4147,2.4997349521231137e-16,403,403,1544,403,0.178558,0.016197,0.234407,0.162719,1.415743,0.099844,0.7617,0.1261,0.417,0.5474,0.1656
scircuit,170998,958936,8,0.05,19,jump,rotate,400,256,1564.3,3140,1814,6769,3169,2.136,1.3134094301781195e-16,403,403,1229,403,0.187917,0.017021,0.239113,0.169259,1.452428,0.10258,0.7859,0.1294,0.4305,0.5477,0.1646
scircuit,170998,958936,8,0.05,20,jump,rotate,400,256,1426.9,1401,1412,1820,772,2.3575,2.0309036064898926e-16,403,403,950,403,0.17946,0.016246,0.23345,0.166092,1.39211,0.099607,0.7687,0.1289,0.4166,0.5419,0.1677
scircuit,170998,958936,8,0.05,21,jump,rotate,400,256,1531.3,3278,1576,5460,3198,1.7073,3.648268111842335e-16,403,403,733,403,0.184807,0.016608,0.234798,0.169232,1.423091,0.101502,0.7871,0.1299,0.4279,0.5436,0.165
scircuit,170998,958936,8,0.25,17,jump,rotate,400,256,1449.3,2342,1532,3376,1855,1.8199,4.2843442093031307e-16,403,403,1883,403,0.180034,0.016377,0.246383,0.173661,1.425896,0.103464,0.7307,0.1263,0.3891,0.5325,0.1728
scircuit,170998,958936,8,0.25,18,jump,rotate,400,256,1427.8,1478,1498,1869,774,2.4147,2.4997349521231137e-16,403,403,622,403,0.178257,0.016104,0.235968,0.173303,1.404211,0.102525,0.7554,0.1269,0.4007,0.5304,0.168
scircuit,170998,958936,8,0.25,19,jump,rotate,400,256,1454.3,3140,1400,6769,3169,2.136,1.3134094301781195e-16,403,403,160,403,0.180919,0.016152,0.232367,0.174397,1.418193,0.10288,0.7786,0.1276,0.4202,0.5397,0.1638
scircuit,170998,958936,8,0.25,20,jump,rotate,400,256,1429.0,1401,1490,1820,772,2.3575,2.0309036064898926e-16,403,403,50,403,0.179914,0.016216,0.230568,0.173619,1.39715,0.101675,0.7803,0.1288,0.424,0.5434,0.165
scircuit,170998,958936,8,0.25,21,jump,rotate,400,256,1452.3,3278,1385,5460,3198,1.7073,3.648268111842335e-16,403,403,14,403,0.182016,0.016426,0.231058,0.174327,1.410323,0.102663,0.7878,0.1291,0.4244,0.5388,0.1638
bcspwr09,1723,6511,8,0.0,17,drift,rotate,400,256,1066,1066,1066,3703,1518,2.4394,3.551967130995223e-16,1,1,127,1,0.00566,0.002659,0.043391,0.034214,0.038718,0.030071,0.1304,0.1462,0.1591,1.2197,1.1207
bcspwr09,1723,6511,8,0.0,18,drift,rotate,400,256,1032,1032,1032,3668,1551,2.3649,3.6354544482329214e-16,1,1,61,1,0.005694,0.0027,0.042991,0.034068,0.039068,0.030513,0.1324,0.1457,0.1697,1.2814,1.1004
bcspwr09,1723,6511,8,0.0,19,drift,rotate,400,256,1023,1023,1023,3317,1501,2.2099,1.884101281089986e-16,1,1,9,1,0.005665,0.002619,0.040961,0.032165,0.036908,0.028489,0.1383,0.1535,0.1713,1.2389,1.1098
bcspwr09,1723,6511,8,0.0,20,drift,rotate,400,256,1027,1027,1027,3759,1539,2.4425,1.9149870381932085e-16,1,1,3,1,0.005718,0.002697,0.043577,0.034596,0.03924,0.030547,0.1312,0.1457,0.1645,1.2537,1.1105
bcspwr09,1723,6511,8,0.0,21,drift,rotate,400,256,1099,1099,1099,3633,1535,2.3668,3.6280981257362297e-16,1,1,8,1,0.005884,0.002899,0.042205,0.033272,0.037892,0.029404,0.1394,0.1553,0.1733,1.2433,1.1138
bcspwr09,1723,6511,8,0.002,17,drift,rotate,400,256,1051.3,1066,1056,3703,1518,2.4394,3.35570736004796e-16,396,180,1,180,0.098416,0.005286,0.062015,0.04259,0.274115,0.035826,1.587,0.359,1.4689,0.9256,0.2262
bcspwr09,1723,6511,8,0.002,18,drift,rotate,400,256,1036.5,1032,1025,3668,1551,2.3649,1.9279349701391987e-16,399,193,0,193,0.098673,0.005587,0.062013,0.042354,0.288526,0.035832,1.5912,0.342,1.457,0.9157,0.2149
bcspwr09,1723,6511,8,0.002,19,drift,rotate,400,256,1017.2,1023,1036,3317,1501,2.2099,2.1130658565022338e-16,395,147,0,147,0.094124,0.005166,0.058658,0.040531,0.211803,0.034919,1.6046,0.4444,1.5512,0.9667,0.2769
bcspwr09,1723,6511,8,0.002,20,drift,rotate,400,256,1028.1,1027,1030,3759,1539,2.4425,3.4040579881381605e-16,390,167,0,167,0.095303,0.004912,0.060607,0.041887,0.250473,0.03566,1.5725,0.3805,1.4799,0.9411,0.242
bcspwr09,1723,6511,8,0.002,21,drift,rotate,400,256,1062.2,1099,1052,3633,1535,2.3668,3.6280981257362297e-16,399,182,2,182,0.101252,0.005992,0.060243,0.041157,0.259265,0.035565,1.6807,0.3905,1.5356,0.9137,0.2324
bcspwr09,1723,6511,8,0.01,17,drift,rotate,400,256,1078.4,1066,1084,3703,1518,2.4394,3.35570736004796e-16,403,332,0,332,0.102798,0.005913,0.067761,0.043669,0.483189,0.036598,1.5171,0.2127,1.1904,0.7847,0.1402
bcspwr09,1723,6511,8,0.01,18,drift,rotate,400,256,1059.8,1032,1092,3668,1551,2.3649,2.039073878665716e-16,403,334,1,334,0.101769,0.005968,0.067163,0.043147,0.468598,0.036393,1.5153,0.2172,1.1959,0.7893,0.1433
bcspwr09,1723,6511,8,0.01,19,drift,rotate,400,256,1041.2,1023,1022,3317,1501,2.2099,3.5883071094422763e-16,403,331,0,331,0.099299,0.005743,0.065831,0.042093,0.443879,0.036124,1.5084,0.2237,1.1787,0.7814,0.1483
bcspwr09,1723,6511,8,0.01,20,drift,rotate,400,256,1091.1,1027,1131,3759,1539,2.4425,2.3136616175384827e-16,403,334,1,334,0.105088,0.006368,0.067369,0.043448,0.478134,0.036499,1.5599,0.2198,1.2259,0.7859,0.1409
bcspwr09,1723,6511,8,0.01,21,drift,rotate,400,256,1112.5,1099,1134,3633,1535,2.3668,3.6280981257362297e-16,403,329,0,329,0.106208,0.006497,0.066368,0.042841,0.460418,0.036467,1.6003,0.2307,1.2611,0.788,0.1441
bcspwr09,1723,6511,8,0.05,17,drift,rotate,400,256,1152.2,1066,1165,3703,1518,2.4394,3.35570736004796e-16,403,402,0,402,0.110398,0.006909,0.069258,0.043847,0.574687,0.036788,1.594,0.1921,1.1687,0.7332,0.1205
bcspwr09,1723,6511,8,0.05,18,drift,rotate,400,256,1124.0,1032,1155,3668,1551,2.3649,3.358716985239471e-16,403,403,0,403,0.108739,0.006866,0.06886,0.043444,0.564843,0.036527,1.5791,0.1925,1.1581,0.7334,0.1219
bcspwr09,1723,6511,8,0.05,19,drift,rotate,400,256,1105.8,1023,1156,3317,1501,2.2099,1.8948475437752135e-16,403,403,0,403,0.105539,0.006393,0.069159,0.043324,0.56672,0.036996,1.526,0.1862,1.117,0.732,0.122
bcspwr09,1723,6511,8,0.05,20,drift,rotate,400,256,1147.2,1027,1167,3759,1539,2.4425,1.9860343019817422e-16,403,403,0,403,0.110001,0.00685,0.069738,0.044069,0.578588,0.037103,1.5773,0.1901,1.1532,0.7311,0.1205
bcspwr09,1723,6511,8,0.05,21,drift,rotate,400,256,1153.8,1099,1189,3633,1535,2.3668,3.6280981257362297e-16,403,403,0,403,0.111389,0.00705,0.070107,0.044276,0.58981,0.03679,1.5888,0.1889,1.1653,0.7334,0.1189
bcspwr09,1723,6511,8,0.25,17,drift,rotate,400,256,1174.7,1066,1154,3703,1518,2.4394,3.35570736004796e-16,403,403,0,403,0.113107,0.007097,0.069856,0.043956,0.578936,0.037011,1.6191,0.1954,1.1682,0.7215,0.1207
bcspwr09,1723,6511,8,0.25,18,drift,rotate,400,256,1166.4,1032,1218,3668,1551,2.3649,3.128282352648402e-16,403,403,0,403,0.114597,0.007198,0.070603,0.044284,0.58256,0.036903,1.6231,0.1967,1.1567,0.7127,0.1212
bcspwr09,1723,6511,8,0.25,19,drift,rotate,400,256,1176.4,1023,1201,3317,1501,2.2099,2.0932070246044318e-16,403,403,0,403,0.112632,0.007048,0.069411,0.043621,0.569084,0.036858,1.6227,0.1979,1.1789,0.7265,0.122
bcspwr09,1723,6511,8,0.25,20,drift,rotate,400,256,1183.0,1027,1171,3759,1539,2.4425,2.133439275143642e-16,403,403,0,403,0.113695,0.007151,0.069649,0.043831,0.578491,0.036814,1.6324,0.1965,1.1883,0.7279,0.1204
bcspwr09,1723,6511,8,0.25,21,drift,rotate,400,256,1167.6,1099,1213,3633,1535,2.3668,3.6280981257362297e-16,403,403,0,403,0.112127,0.007062,0.070434,0.044349,0.58911,0.036902,1.5919,0.1903,1.1609,0.7292,0.1196
bcspwr09,1723,6511,8,0.0,17,jump,rotate,400,256,1066,1066,1066,3703,1518,2.4394,3.551967130995223e-16,1,1,0,1,0.0057,0.002671,0.043158,0.03423,0.038579,0.030046,0.1321,0.1477,0.1651,1.25,1.1187
bcspwr09,1723,6511,8,0.0,18,jump,rotate,400,256,1032,1032,1032,3668,1551,2.3649,3.6354544482329214e-16,1,1,0,1,0.005716,0.002734,0.043662,0.034716,0.038995,0.030391,0.1309,0.1466,0.1608,1.228,1.1197
bcspwr09,1723,6511,8,0.0,19,jump,rotate,400,256,1023,1023,1023,3317,1501,2.2099,1.884101281089986e-16,1,1,0,1,0.0057,0.002731,0.040352,0.031633,0.036849,0.028487,0.1413,0.1547,0.1807,1.2794,1.0951
bcspwr09,1723,6511,8,0.0,20,jump,rotate,400,256,1027,1027,1027,3759,1539,2.4425,1.9149870381932085e-16,1,1,0,1,0.00578,0.002735,0.043868,0.034951,0.039309,0.030727,0.1318,0.147,0.1598,1.2127,1.116
bcspwr09,1723,6511,8,0.0,21,jump,rotate,400,256,1099,1099,1099,3633,1535,2.3668,3.6280981257362297e-16,1,1,0,1,0.00602,0.003037,0.042303,0.033463,0.037857,0.029363,0.1423,0.159,0.18,1.2648,1.1174
bcspwr09,1723,6511,8,0.002,17,jump,rotate,400,256,1028.2,1066,1014,3703,1518,2.4394,3.35570736004796e-16,403,226,0,226,0.103823,0.006316,0.065708,0.044396,0.345006,0.037237,1.5801,0.3009,1.3583,0.8597,0.1905
bcspwr09,1723,6511,8,0.002,18,jump,rotate,400,256,995.4,1032,980,3668,1551,2.3649,2.2081643739275193e-16,403,207,0,207,0.102197,0.006198,0.066077,0.04526,0.32942,0.037991,1.5466,0.3102,1.3807,0.8927,0.2006
bcspwr09,1723,6511,8,0.002,19,jump,rotate,400,256,961.9,1023,939,3317,1501,2.2099,2.0161224334643602e-16,403,248,0,248,0.099411,0.006076,0.067731,0.045639,0.394288,0.03805,1.4677,0.2521,1.2386,0.8439,0.1718
bcspwr09,1723,6511,8,0.002,20,jump,rotate,400,256,978.0,1027,982,3759,1539,2.4425,2.1606121433945034e-16,403,237,0,237,0.1008,0.006107,0.066974,0.045368,0.368441,0.037519,1.5051,0.2736,1.3003,0.8639,0.1818
bcspwr09,1723,6511,8,0.002,21,jump,rotate,400,256,1026.8,1099,992,3633,1535,2.3668,3.6280981257362297e-16,403,224,0,224,0.104626,0.006409,0.067043,0.045564,0.357253,0.037563,1.5606,0.2929,1.3641,0.8741,0.1877
bcspwr09,1723,6511,8,0.01,17,jump,rotate,400,256,990.2,1066,942,3703,1518,2.4394,3.35570736004796e-16,403,364,0,364,0.102061,0.006031,0.071016,0.045867,0.561207,0.038334,1.4372,0.1819,1.0768,0.7493,0.1265
bcspwr09,1723,6511,8,0.01,18,jump,rotate,400,256,970.3,1032,976,3668,1551,2.3649,1.9523223404417386e-16,403,368,0,368,0.100676,0.005933,0.07228,0.047009,0.587849,0.039136,1.3929,0.1713,1.0461,0.751,0.123
bcspwr09,1723,6511,8,0.01,19,jump,rotate,400,256,986.0,1023,1025,3317,1501,2.2099,1.5331133762997147e-16,403,364,0,364,0.101135,0.006014,0.071546,0.046404,0.568091,0.038751,1.4136,0.178,1.0628,0.7519,0.1259
bcspwr09,1723,6511,8,0.01,20,jump,rotate,400,256,1003.0,1027,1013,3759,1539,2.4425,1.9149870381932085e-16,403,370,0,370,0.102754,0.006155,0.072476,0.046817,0.585092,0.038926,1.4178,0.1756,1.0645,0.7508,0.1239
bcspwr09,1723,6511,8,0.01,21,jump,rotate,400,256,982.0,1099,942,3633,1535,2.3668,3.6280981257362297e-16,403,363,0,363,0.101011,0.006082,0.071747,0.046573,0.568242,0.038777,1.4079,0.1778,1.0661,0.7572,0.1263
bcspwr09,1723,6511,8,0.05,17,jump,rotate,400,256,984.2,1066,922,3703,1518,2.4394,3.35570736004796e-16,403,403,0,403,0.101508,0.005907,0.073421,0.047172,0.639737,0.039749,1.3825,0.1587,1.0027,0.7253,0.1148
bcspwr09,1723,6511,8,0.05,18,jump,rotate,400,256,973.0,1032,992,3668,1551,2.3649,1.9279349701391987e-16,403,403,0,403,0.100346,0.005847,0.072945,0.046814,0.637156,0.039437,1.3756,0.1575,0.9966,0.7244,0.1145
bcspwr09,1723,6511,8,0.05,19,jump,rotate,400,256,965.6,1023,970,3317,1501,2.2099,1.5331133762997147e-16,403,403,0,403,0.100049,0.00577,0.073358,0.04712,0.63887,0.039701,1.3638,0.1566,0.9899,0.7258,0.1148
bcspwr09,1723,6511,8,0.05,20,jump,rotate,400,256,966.3,1027,962,3759,1539,2.4425,2.0983588415144197e-16,403,403,0,403,0.099543,0.005838,0.07245,0.046574,0.625908,0.039086,1.374,0.159,0.9972,0.7258,0.1158
bcspwr09,1723,6511,8,0.05,21,jump,rotate,400,256,988.8,1099,994,3633,1535,2.3668,3.6280981257362297e-16,403,403,0,403,0.101134,0.005988,0.072668,0.046814,0.638274,0.039761,1.3917,0.1584,1.0117,0.7269,0.1139
bcspwr09,1723,6511,8,0.25,17,jump,rotate,400,256,965.7,1066,982,3703,1518,2.4394,3.35570736004796e-16,403,403,0,403,0.099557,0.005806,0.072706,0.047064,0.636713,0.039742,1.3693,0.1564,0.9903,0.7232,0.1142
bcspwr09,1723,6511,8,0.25,18,jump,rotate,400,256,966.4,1032,972,3668,1551,2.3649,2.006059706071155e-16,403,403,0,403,0.09957,0.005782,0.072552,0.046864,0.635639,0.039572,1.3724,0.1566,0.9911,0.7221,0.1141
bcspwr09,1723,6511,8,0.25,19,jump,rotate,400,256,966.9,1023,956,3317,1501,2.2099,2.1146681895142446e-16,403,403,0,403,0.099593,0.0058,0.072331,0.046656,0.637775,0.039905,1.3769,0.1562,0.9902,0.7191,0.1134
bcspwr09,1723,6511,8,0.25,20,jump,rotate,400,256,966.8,1027,968,3759,1539,2.4425,1.9149870381932085e-16,403,403,0,403,0.099331,0.00581,0.071983,0.046523,0.635309,0.039525,1.3799,0.1564,0.9905,0.7178,0.1133
bcspwr09,1723,6511,8,0.25,21,jump,rotate,400,256,969.1,1099,993,3633,1535,2.3668,3.6280981257362297e-16,403,403,0,403,0.100156,0.005833,0.07269,0.046885,0.639152,0.039629,1.3779,0.1567,0.9908,0.7191,0.1137
bcspwr10,5300,21842,8,0.0,17,drift,rotate,400,256,1101,1101,1101,6298,3622,1.7388,2.0113041419642553e-16,1,1,190,1,0.006894,0.003152,0.06003,0.050119,0.060793,0.050659,0.1148,0.1134,0.1344,1.1704,0.9874
bcspwr10,5300,21842,8,0.0,18,drift,rotate,400,256,1153,1153,1153,6544,3653,1.7914,2.7543140383968946e-16,1,1,113,1,0.007056,0.003312,0.059474,0.049502,0.060767,0.051078,0.1186,0.1161,0.1375,1.1591,0.9787
bcspwr10,5300,21842,8,0.0,19,drift,rotate,400,256,1129,1129,1129,5871,3393,1.7303,2.3917413512454545e-16,1,1,92,1,0.006642,0.003115,0.053552,0.044038,0.055135,0.045911,0.124,0.1205,0.1431,1.1539,0.9713
bcspwr10,5300,21842,8,0.0,20,drift,rotate,400,256,1112,1112,1112,5262,3187,1.6511,2.3012622614249477e-16,1,1,67,1,0.006503,0.003021,0.05066,0.041108,0.050391,0.041245,0.1284,0.1291,0.146,1.1373,1.0053
bcspwr10,5300,21842,8,0.0,21,drift,rotate,400,256,1040,1040,1040,5602,3363,1.6658,1.8999306173348077e-16,1,1,65,1,0.006545,0.003002,0.054066,0.044506,0.054787,0.04554,0.1211,0.1195,0.1419,1.1726,0.9868
bcspwr10,5300,21842,8,0.002,17,drift,rotate,400,256,1101.8,1101,1095,6298,3622,1.7388,1.7999520773772959e-16,395,338,15,338,0.106512,0.006037,0.079947,0.054207,0.83051,0.055483,1.3323,0.1282,0.9631,0.7229,0.0963
bcspwr10,5300,21842,8,0.002,18,drift,rotate,400,256,1131.9,1153,1134,6544,3653,1.7914,1.979753568526526e-16,396,346,13,346,0.108017,0.006266,0.081312,0.055344,0.882971,0.05716,1.3284,0.1223,0.9432,0.71,0.0921
bcspwr10,5300,21842,8,0.002,19,drift,rotate,400,256,1121.1,1129,1120,5871,3393,1.7303,1.9326974719432868e-16,397,290,16,290,0.107486,0.005873,0.075506,0.051132,0.661471,0.053306,1.4235,0.1625,1.0807,0.7592,0.1141
bcspwr10,5300,21842,8,0.002,20,drift,rotate,400,256,1106.0,1112,1096,5262,3187,1.6511,2.1354935181672086e-16,394,284,12,284,0.104899,0.005741,0.071619,0.048076,0.569565,0.050677,1.4647,0.1842,1.1069,0.7557,0.1257
bcspwr10,5300,21842,8,0.002,21,drift,rotate,400,256,1034.3,1040,1045,5602,3363,1.6658,1.8695560260002038e-16,399,326,13,326,0.10211,0.005919,0.076807,0.051494,0.711344,0.052995,1.3294,0.1435,0.971,0.7303,0.108
bcspwr10,5300,21842,8,0.01,17,drift,rotate,400,256,1130.0,1101,1138,6298,3622,1.7388,1.680529624484628e-16,403,397,13,397,0.11661,0.007156,0.087338,0.058657,0.987043,0.057712,1.3352,0.1181,0.8661,0.6487,0.0885
bcspwr10,5300,21842,8,0.01,18,drift,rotate,400,256,1166.1,1153,1205,6544,3653,1.7914,1.9968920458897528e-16,403,401,9,401,0.114013,0.006972,0.083963,0.056955,1.035459,0.057846,1.3579,0.1101,0.9024,0.6645,0.0811
bcspwr10,5300,21842,8,0.01,19,drift,rotate,400,256,1135.5,1129,1128,5871,3393,1.7303,1.9311060690057195e-16,403,399,10,399,0.111623,0.006652,0.080238,0.053192,0.922965,0.054781,1.3911,0.1209,0.9339,0.6713,0.0869
bcspwr10,5300,21842,8,0.01,20,drift,rotate,400,256,1126.2,1112,1144,5262,3187,1.6511,2.09295641734535e-16,403,396,5,396,0.11121,0.006678,0.077833,0.05078,0.838917,0.052306,1.4288,0.1326,0.9585,0.6708,0.0928
bcspwr10,5300,21842,8,0.01,21,drift,rotate,400,256,1074.9,1040,1103,5602,3363,1.6658,2.2509615608514957e-16,403,402,2,402,0.10726,0.006476,0.081359,0.054262,0.947168,0.05571,1.3184,0.1132,0.8824,0.6693,0.0859
bcspwr10,5300,21842,8,0.05,17,drift,rotate,400,256,1164.9,1101,1180,6298,3622,1.7388,1.9281570752223982e-16,403,403,0,403,0.115882,0.007471,0.083648,0.056952,1.01112,0.057247,1.3854,0.1146,0.9072,0.6549,0.0827
bcspwr10,5300,21842,8,0.05,18,drift,rotate,400,256,1208.1,1153,1262,6544,3653,1.7914,1.9792865142283754e-16,403,403,3,403,0.118768,0.007693,0.085471,0.058336,1.060125,0.058258,1.3896,0.112,0.9084,0.6538,0.0806
bcspwr10,5300,21842,8,0.05,19,drift,rotate,400,256,1191.6,1129,1199,5871,3393,1.7303,1.9311060690057195e-16,403,403,2,403,0.116268,0.00736,0.082801,0.056034,1.0014,0.05694,1.4042,0.1161,0.913,0.6502,0.0827
bcspwr10,5300,21842,8,0.05,20,drift,rotate,400,256,1175.3,1112,1217,5262,3187,1.6511,1.8168758490972973e-16,403,403,1,403,0.116454,0.007393,0.081867,0.054889,0.959946,0.055389,1.4225,0.1213,0.9405,0.6612,0.0853
bcspwr10,5300,21842,8,0.05,21,drift,rotate,400,256,1139.0,1040,1196,5602,3363,1.6658,2.0927256062113153e-16,403,403,0,403,0.113558,0.00729,0.083179,0.056118,0.995999,0.056867,1.3652,0.114,0.8945,0.6552,0.0835
bcspwr10,5300,21842,8,0.25,17,drift,rotate,400,256,1234.0,1101,1258,6298,3622,1.7388,2.3639387285567285e-16,403,403,0,403,0.122309,0.007932,0.086594,0.059412,1.055434,0.058503,1.4124,0.1159,0.9058,0.6413,0.082
bcspwr10,5300,21842,8,0.25,18,drift,rotate,400,256,1290.1,1153,1309,6544,3653,1.7914,2.008471001747218e-16,403,403,0,403,0.124823,0.007871,0.085704,0.058539,1.064379,0.058186,1.4564,0.1173,0.9496,0.652,0.0805
bcspwr10,5300,21842,8,0.25,19,drift,rotate,400,256,1189.8,1129,1186,5871,3393,1.7303,2.3251858746242215e-16,403,403,0,403,0.117762,0.007471,0.08432,0.057039,1.010821,0.056717,1.3966,0.1165,0.9119,0.6529,0.0834
bcspwr10,5300,21842,8,0.25,20,drift,rotate,400,256,1227.9,1112,1181,5262,3187,1.6511,1.8713481382509393e-16,403,403,0,403,0.120389,0.007721,0.08516,0.058012,1.044699,0.057541,1.4137,0.1152,0.9186,0.6498,0.0815
bcspwr10,5300,21842,8,0.25,21,drift,rotate,400,256,1176.0,1040,1258,5602,3363,1.6658,2.9355599642956383e-16,403,403,0,403,0.117505,0.00759,0.084788,0.057636,1.019477,0.057238,1.3859,0.1153,0.9003,0.6496,0.0832
bcspwr10,5300,21842,8,0.0,17,jump,rotate,400,256,1101,1101,1101,6298,3622,1.7388,2.0113041419642553e-16,1,1,0,1,0.006697,0.00313,0.057198,0.047626,0.058621,0.049148,0.1171,0.1142,0.134,1.1444,0.9757
bcspwr10,5300,21842,8,0.0,18,jump,rotate,400,256,1153,1153,1153,6544,3653,1.7914,2.7543140383968946e-16,1,1,0,1,0.006831,0.003291,0.058429,0.048855,0.060663,0.051322,0.1169,0.1126,0.1353,1.1577,0.9632
bcspwr10,5300,21842,8,0.0,19,jump,rotate,400,256,1129,1129,1129,5871,3393,1.7303,2.3917413512454545e-16,1,1,0,1,0.00664,0.00315,0.053248,0.04373,0.05501,0.045797,0.1247,0.1207,0.1436,1.1514,0.968
bcspwr10,5300,21842,8,0.0,20,jump,rotate,400,256,1112,1112,1112,5262,3187,1.6511,2.3012622614249477e-16,1,1,0,1,0.006503,0.003014,0.050615,0.041154,0.050542,0.041446,0.1285,0.1287,0.1463,1.1383,1.0014
bcspwr10,5300,21842,8,0.0,21,jump,rotate,400,256,1040,1040,1040,5602,3363,1.6658,1.8999306173348077e-16,1,1,0,1,0.006456,0.002977,0.053873,0.044299,0.055029,0.045689,0.1198,0.1173,0.1403,1.1704,0.979
bcspwr10,5300,21842,8,0.002,17,jump,rotate,400,256,1084.4,1101,1080,6298,3622,1.7388,1.6121952353158155e-16,403,357,0,357,0.110515,0.006529,0.085785,0.058931,0.948926,0.058651,1.2883,0.1165,0.8808,0.6837,0.0904
bcspwr10,5300,21842,8,0.002,18,jump,rotate,400,256,1088.4,1153,1080,6544,3653,1.7914,1.1503232596953189e-16,403,356,0,356,0.110955,0.006668,0.086351,0.059544,0.963603,0.059267,1.2849,0.1151,0.8741,0.6803,0.0896
